"Black-box and Gray-box Strategies for Virtual Machine Migration","Unknown","2007"
"Evaluating the Accuracy of Sampling-Based Approaches to the Calculation of Posterior Moments","INBAYESIANSTATISTICS","1992"
"A Maximum-Entropy-Inspired Parser","Unknown","1999"
"Efficient Fair Queuing using Deficit Round Robin","SIGCOMM&amp;apos;95","1995"
"iPlane: An information plane for distributed services","InOSDI2006","3000"
"vaccine strain","Unknown","3000"
"Investigating Information Systems with Action Research","CommunicationsoftheAssociationforInformationSystems.Octubre","1999"
"Africa?s Growth Tragedy: Policies and Ethnic Divisions","JOURNALOFECONOMICS","1997"
"Full Names:","Unknown","2013"
"VERY HIGH RESOLUTION INTERPOLATED CLIMATE SURFACES FOR GLOBAL LAND AREAS","Unknown","2005"
"SNAREpins: minimal machinery for membrane fusion","Cell","1998"
"The social challenge of the new economic era in Latin America. FOCAL discussion paper no","Unknown","1995"
"Addressing Gender-Based Violence in the Latin American and Caribbean Region: A Critical Review of Interventions, World Bank Policy Research Working Paper 3438","Unknown","3000"
"Energy-aware adaptation for mobile applications","17THACMSYMPOSIUMONOPERATINGSYSTEMSPRINCIPLES(SOSP&amp;apos;99),PUBLISHEDASOPERATINGSYSTEMSREVIEW","1999"
"Keying hash functions for message authentication","Unknown","1996"
"Using occupancy grids for mobile robot perception and navigation","Computer","1989"
"Audio Metering and Linux","Unknown","3000"
"EMOTIONAL INTELLIGENCE MODEL FOR DIRECTORS OF RESEARCH CENTERS IN MEXICO","Unknown","3000"
"Population persistence under advection-diffusion in river networks","JournalofMathematicalBiology","2012"
"Characterisation of immune responses in pancreatic carcinoma patients after mutant p21 ras","Unknown","3000"
"Depto. de Bioqu?mica y Biolog?a Molecular (A), Universidad","Unknown","3000"
"Real-time human pose recognition in parts from single depth images","InInCVPR,2011.3","3000"
"Vulnerabilities Analysis","Unknown","1999"
"Sitio Web: www.ipu.org","Unknown","3000"
"Seven principles for good practice in undergraduate education","Unknown","1987"
"An in vitro model for sequential study of shiftdown of Mycobacterium tuberculosis through two stages of nonreplicating persistence. Infect. Immun","Unknown","1996"
"Mobility increases the capacity of ad-hoc wireless networks","IEEE/ACMTRANSACTIONSONNETWORKING","2002"
"The MODIS cloud products: Algorithms and examples from Terra","IEEETransactionsonGeoscienceandRemoteSensing","2003"
"COMBINATION VACCINES FOR CHILDHOOD IMMUNIZATION","Unknown","3000"
"PCR mapping of integrons reveals several novel combinations of resistance genes","AntimicrobialAgentsandChemotherapy","1995"
"Detection of Bacteria","Unknown","1998"
"GENETICS AND GENOMIC MEDICINE AROUND THE WORLD","Unknown","3000"
"galactagogue in the Peruvian Andes","Unknown","2006"
"UNIVERSIDAD DE SALAMANCA","Unknown","2009"
"Parabolic Equations and Markov Processes Over p-adic Fields, Potential Anal. 28 (2008), 185?200. E-mail address: jjrodriguezv@unal.edu.co E-mail address: wzuniga@math.cinvestav.mx Departamento de Matem?ticas, Universidad Nacional de Colombia, Ciudad Unive","deInvestigaci?nydeEstudiosAvanzadosdelI.P.N.,DepartamentodeMatem?ticas,Av.InstitutoPolit?cnicoNacional2508,Col.SanPedroZacatenco,M?xicoD.F.,C.P.07360","3000"
"Universidad de las Americas,","Unknown","3000"
"Sensing-throughput tradeoff for cognitive radio networks","inProc.IEEEInt.Conf.Commun.(ICC","2006"
"Testing Game Theory","Unknown","2004"
"S (2001) Survival of enteric bacteria in seawater","FEMSMicrobiolRev","3000"
"Computational Models of Sensorimotor Integration","SCIENCE","1997"
"DIVA: A Reliable Substrate for Deep Submicron Microarchitecture Design","InProc.32ndAnnualIntl.Symp.onMicroarchitecture","1999"
"Evidence of the diploma earning differences by gender and cohort in Colombia","Unknown","3000"
"Probiotic bacteria as biological control agents in aquaculture","Unknown","2000"
"Nursing Care for Adaptation","Unknown","3000"
"Computational Interpretations of the Gricean Maxims in the Generation of Referring Expressions","COGNITIVESCIENCE","1995"
"Semantic similarity based on corpus statistics and lexical taxonomy","Procof10thInternationalConferenceonResearchinComputationalLinguistics,ROCLING?97","1997"
"Overseas Development","Unknown","2011"
"By Force of Habit: A Consumption-Based Explanation of Aggregate Stock Market Behavior","Unknown","1999"
"Risk of Damage to Water Sources Due to the Improper Disposal of Solid Waste in","Unknown","3000"
"Agent-oriented software engineering: The state of the art","IN:PROCEEDINGSOFTHEFIRSTINTERNATIONALWORKSHOPONAGENTORIENTEDSOFTWAREENGINEERING","2000"
"Enfermagem. Universidade Federal de","Unknown","3000"
"Nutritional properties of microalgae for mariculture","Aquaculture,151,135","1997"
"PRESENTACI?N","Unknown","3000"
"CDD. 20.ed. 790.1 Marco Antonio Bettine de ALMEIDA*","Unknown","3000"
"Student Automobile Engines Used in Applied Thermodynamics","Unknown","3000"
"Low - temperature sensors in bacteria","PhilosophicalTransactionsoftheRoyalSocietyofLondonSeriesBBiologicalSciences","2002"
"Network Topology Generators: Degree-Based vs. Structural","Unknown","2002"
"The dangers of replication and a solution","INPROCEEDINGSOFTHE1996ACMSIGMODINTERNATIONALCONFERENCEONMANAGEMENTOFDATA","1996"
"Towards Realistic Mobility Models for Mobile Ad hoc Networks","PROC.9THANN.INT?LCONF.MOBILECOMPUTINGANDNETWORKING(MOBICOM03)","2003"
"The SWISS-PROT protein sequence data bank and its supplement TrEMBL in 1999","NucleicAcidsRes","1999"
"Data networks as cascades: Investigating the multifractal nature of Internet WAN traffic","Unknown","1998"
"Lya Paola Sierra Su?rez**","Unknown","3000"
"THEORETICAL FRAMES FOR THE NEW TASKS IN CAREER GUIDANCE AND COUNSELING","Unknown","3000"
"Universidade Federal do Rio Grande do Sul,","Unknown","3000"
"of Nutrition, respectively.","Unknown","2014"
"AUTORES","Unknown","3000"
"papers are available from the author. CLEAR AND PRESENT DANGER: PLANNING AND NEW VENTURE SURVIVAL","Unknown","2012"
"Learning probabilistic relational models","InIJCAI","1999"
"www.hicn.org Mental Health and Labour Supply: Evidence from Mexico?s Ongoing Violent Conflicts","Unknown","2012"
"SUMMARY RECORD","Unknown","3000"
"Leishmaniasis worldwide and global estimates of its incidence. PLoS One","Unknown","3000"
"Performance comparison of two on-demand routing protocols for ad hoc networks","Unknown","2000"
"Optimization Flow Control, I: Basic Algorithm and Convergence","IEEE/ACMTRANSACTIONSONNETWORKING","1999"
"Mediation in experimental and nonexperimental studies: new procedures and recommendations","PSYCHOLOGICALMETHODS","2002"
"Association between an insulin-like growth factor 1 gene promoter polymorphism and bone mineral density in the elderly: the Rotterdam","Unknown","2003"
"Automated Detection of Vulnerabilities in Privileged Programs by Execution Monitoring","InProceedingsofthe10thAnnualComputerSecurityApplicationsConference","1994"
"BE","Unknown","3000"
"Semantics-Aware Malware Detection","INIEEESYMPOSIUMONSECURITYANDPRIVACY","2005"
"Type species fixation of the genus Abloxurina Johnson, 1992","Unknown","3000"
"Globally Consistent Range Scan Alignment for Environment Mapping","AUTONOMOUSROBOTS","1997"
"Intertemporal choice and inequality","Journalofpoliticaleconomy","1994"
"Environmental Protection Agency","EnvironmentalLabeling:Issues,Policies,andPracticesWorldwide","1998"
"Human resource bundles and manufacturing performance: Organizational logic and flexible production systems in the world auto industry","IndustrialandLaborRelationsReview","1995"
"Phoneme Recognition System Using Articulatory-Type Information","Unknown","3000"
"Intranasal vaccination with","Unknown","3000"
"Query recommendation using query logs in search engines","InInternationalWorkshoponClusteringInformationovertheWeb(ClustWeb,inconjunctionwithEDBT),Creete","2004"
"Assessing aggregate welfare: growth and inequality in Argentina. Documento de trabajo, Universidad Nacional de La Plata","Unknown","1999"
"Evidence that the transition of HIV-1 gp41 into a six-helix bundle, not the bundle configuration, induces membrane fusion","J.Cell","2000"
"?Drugs, Violence and Development in Colombia: A Department Level Analysis? Forthcoming: Latin American Politics and Society Please cite accordingly","Unknown","3000"
"RoboCup: The Robot World Cup Initiative","Unknown","1995"
"Supervised and unsupervised discretization of continuous features","inA.Prieditis&amp;amp;S.Russell,eds,MachineLearning:ProceedingsoftheTwelfthInternationalConference","1995"
"Corporate governance in the Asian financial crisis","Unknown","2000"
"II Programa de Maestr?a en Salud P?blica.","Unknown","3000"
"Slowness surface calculation for different media using the symbolic mathematics language Maple","EarthSciencesResearchJournal","2004"
"ATOMIC DECOMPOSITION BY BASIS PURSUIT","Unknown","1995"
"Observations on the urban ecology of the Neotropical stingless bee Tetragonisca angustula","Unknown","3000"
"Isotype Diversification of IgG Antibodies to HIV Gag Proteins as a Therapeutic Vaccination Strategy for HIV Infection","Unknown","2013"
"A Volumetric Method for Building Complex Models from Range Images","Unknown","1996"
"TOSSIM: Accurate and Scalable Simulation of Entire TinyOS Applications","Unknown","2003"
"Statistical shape influence in geodesic active contours","InProc.2000IEEEComputerSocietyConferenceonComputerVisionandPatternRecognition(CVPR),HiltonHead,SC","2000"
"Comunicaci?n Social","Unknown","3000"
"A New Data Set Measuring Income Inequality","WorldBankEconomicReview","1996"
"Understanding Social Preferences with Simple Tests","Unknown","2001"
"TIME, SPEED AND SPACE PERCEPTION IN THREE MODES OF TRANSPORT","Unknown","3000"
"Access path selection in a relational database management system","Unknown","1979"
"LEARNING AND READING COMPREHENSION Pre-Reading Strategies for Fostering Self-Directed Learning and Reading Comprehension","Unknown","2013"
"OVERVIEW OF VACCINE APPROACHES FOR FILOVIRUSES","Unknown","3000"
"Collaborative Learning Environments. A Response to the New Challenges of Colombian Education","Unknown","3000"
"Pneumococcal Vaccination and Revaccination of Older Adults","Unknown","3000"
"PHASE NOISE SHAPING VIA FORCED NONLINEARITY IN PIEZOELECTRICALLY ACTUATED SILICON MICROMECHANICAL OSCILLATORS","Unknown","3000"
"Partnerships, Meso-institutions and Learning New local and regional economic development initiatives in Latin America","Unknown","2001"
"in a Broad-Spectrum Vaccine","Unknown","1996"
"33RD INTERNATIONAL COSMIC RAY CONFERENCE, RIO DE JANEIRO 2013 THE ASTROPARTICLE PHYSICS CONFERENCE Characterization of San Antonio de los Cobres for a Cherenkov telescope array in energy range from 20 GeV to 130 GeV","Unknown","3000"
"The robust beauty of improper linear models in decision making","AmericanPsychologist","1979"
"Midwest Evaluation of the Adult Functioning of Former Foster Youth: Conditions of the Youth Preparing to Leave State Care","Unknown","2004"
"Why Interaction Is More Powerful Than Algorithms","Unknown","1997"
"Client-Side Defense Against Web-Based Identity Theft","Unknown","2004"
"HORMESIS AND THE SALK POLIO VACCINE","Unknown","3000"
"A spectral clustering approach to finding communities in graphs","InSIAMInternationalConferenceonDataMining","2005"
"Drive-thru Internet: IEEE 802.11b for &quot;Automobile&quot; Users","Unknown","2004"
"Visual Recognition of American Sign Language Using Hidden Markov Models","Unknown","1995"
"Making Differences: Cities, NGOs and the Cultural Politics of Development Discourse","Unknown","3000"
"Exercise East Civet REPORTS BY INFECTION: Enteric:","Unknown","3000"
"Bacteria in the Human","Unknown","2001"
"PVM: A Framework for Parallel Distributed Computing","Concurrency:PracticeandExperience","1990"
"Theory and Practice of Constraint Handling Rules","Unknown","1998"
"Systems Biology, Heidelberg 2Universidad de Antioquia/Programa de Estudio y Control de","Unknown","3000"
"Empirically Strategy. ?A. The Fundamental Evaluation Problem-FEP. ?B. The average treatment effect on the treated-ATT.- III. Statistical Analysis. ?A. Descriptive stadistics. ?B. The Average Treatment Effect on the Treated. ?Conclusions. ?References.","Unknown","3000"
"Composable memory transactions","InSymposiumonPrinciplesandPracticeofParallelProgramming(PPoPP","2005"
"The Singularity is Near: When Humans Transcend Biology","Unknown","2005"
"Naming asteroids for the popularisation of astronomy","Unknown","3000"
"How Effective Are Capital Controls","JournalofEconomicPerspectives","1999"
"Nutrition, Chapter 8","Unknown","3000"
"The Vector Field Histogram -- Fast Obstacle Avoidance For Mobile Robots","IEEEJOURNALOFROBOTICSANDAUTOMATION","1991"
"Factor Graphs and the Sum-Product Algorithm","IEEETRANSACTIONSONINFORMATIONTHEORY","1998"
"The effect of national culture on the choice of entry mode","JournalofInternationalBusinessStudies","1988"
"Combining Branch Predictors","Unknown","1993"
"Fonoaudiologia. Universidade Federal de","Unknown","3000"
"3D building model reconstruction from point clouds and ground plans","Int.Arch.ofPhotogrammetryandRemoteSensing","2001"
"Combinatorial Optimization","Unknown","1997"
"On Calculating Connected Dominating Set for Efficient Routing in Ad Hoc Wireless Networks","Unknown","1999"
"Structural Co-Alignment Influence on SMEs Performance","Unknown","3000"
"The Role of Demandable Debt in Structuring Optimal Banking Arrangements","AMERICANECONOMICREVIEW","1991"
"Haploview: analysis and visualization of LD and haplotype maps","BIOINFORMATICS","2005"
"When virtual is better than real","In8thWorkshoponHotTopicsinOperatingSystems(HotOS","2001"
"Comparative analysis of the genomes of the bacteria Mycoplasma pneumoniae and Mycoplasma genitalium","NucleicAcidsRes","1997"
"Scientific Cloud Computing: Early Definition and Experience","In10thIEEEInternationalConferenceonHighPerformanceComputingandCommunications","2008"
"A Combinatorial Method to Show Polynomials Hard to Compute (Extended Abstract)","Unknown","3000"
"A DIRECTORY OF TRAINING","Unknown","3000"
"Nutritional Intervention to","Unknown","2009"
"Maximizing the Spread of Influence Through a Social Network","InKDD","2003"
"2 Departamento de Biologia,","Unknown","3000"
"The empirical case for two  systems of reasoning","Unknown","1996"
"The serial cultivation of human diploid cell strains. Exp Cell Res","Unknown","1961"
"? 2005 Trans Tech Publications, Switzerland Genotoxicity Effects of Ceramic Coatings Applied on Metallic Substrates using Single Cell Gel Electrophoresis Assay In Vitro","Unknown","3000"
"Technological pedagogical content knowledge: A framework for teacher knowledge","Unknown","2006"
"An Architecture-Based Approach to SelfAdaptive Software","IEEEIntelligentSystems14(3):5462","1999"
"Estimating the Support of a High-Dimensional Distribution","Unknown","1999"
"Software Reflexion Models: Bridging the Gap between Source and High-Level Models","IEEETransactionsonSoftwareEngineering","1995"
"O R","Unknown","3000"
"Computer Immunology","CommunicationsoftheACM","1996"
"System Development","Unknown","1983"
"Online First","Unknown","3000"
"Monetary policy and asset price volatility","CHALLENGESFORMONETARYPOLICY,PROCEEDINGSOFTHE19THJACKSONHOLECONFERENCE","1999"
"yInstitute of Technological Development for the Chemical Industry (INTEC), CONICET-Universidad Nacional del Litoral (UNL).","Unknown","3000"
"Research Article HPV Prevalence in Colombian Women with Cervical Cancer: Implications for Vaccination in a Developing Country","Unknown","3000"
"Multilevel inverters: A survey of topologies, controls and applications","IEEETrans.Ind.Appl","2002"
"On the assessment of surface heat flux and evaporation using large scale parameters","Mon.WeatherRev","1972"
"RESEARCH ARTICLE g d","Unknown","3000"
"Learning to detect natural image boundaries using local brightness, color, and texture cues","PAMI","2004"
"KEGG for representation and analysis of molecular networks involving diseases and drugs","NucleicAcidsResearch","2010"
"Detection of Resistance to Beta-Lactamase Inhibitors in Strains with CTX-M Beta-Lactamases: a Multicenter External Proficiency Study Using a Well-Defined Collection of Escherichia coli Strains","Unknown","3000"
"FAST VOLUME RENDERING USING A SHEAR-WARP FACTORIZATION OF THE VIEWING TRANSFORMATION","Unknown","1995"
"Wattch: A Framework for Architectural-Level Power Analysis and Optimizations","InProceedingsofthe27thAnnualInternationalSymposiumonComputerArchitecture","2000"
"Kerberos: An Authentication Service for Open Network Systems","INUSENIXCONFERENCEPROCEEDINGS","1988"
"A Routing Scheme for Content-Based Networking","INPROCEEDINGSOFIEEEINFOCOM2004,HONGKONG","2004"
"Universidad de Sevilla","Unknown","3000"
"Automating Routine Tasks in Smart Environments: A Context-aware Model-driven Approach This report was prepared by","Unknown","3000"
"Discussion of expert review comments and record keeping IT IS RECOMMENDED THAT: ? AUTHORS BEGIN WORK ON THE COMMENTS IMMEDIATELY. SUBSTANTIVE COMMENTS NEED TO BE SEPARATED FROM NON-SUBSTANTIVE, AND THE TWO SHOULD BE TREATED DIFFERENTLY ? CONTACT IS MADE B","Unknown","2005"
"Improved Statistical Alignment Models","InProceedingsofthe38thAnnualMeetingoftheAssociationforComputationalLinguistics","2000"
"Imagining Future Internship in Professional Psychology: A Study on University Students ? Representations","Unknown","3000"
"Primary Yolk Sac Tumor of the Urachus Alfredo Ernesto Romero-Rojas, MD1, Oscar Alberto Messa-Botero, MD1,","Unknown","3000"
"Scalable information-driven sensor querying and routing for ad hoc heterogeneous sensor networks","InternationalJournalofHighPerformanceComputingApplications","2002"
"A unified theory of underreaction, momentum trading and overreaction in asset markets","Unknown","1999"
"1Instituto de Genetica, Universidad de Los Andes,","Unknown","1991"
"UNIVERSIDAD AUSTRAL DE CHILE","Unknown","3000"
"DNA vaccination against persistent viral infection","Unknown","1995"
"The Cost of Doing Science on the Cloud: The Montage Example","Unknown","2008"
"the Tropical Andes","Unknown","2013"
"Machine Learning in Automated Text Categorization","ACMCOMPUTINGSURVEYS","2002"
"PONTIFICIA UNIVERSIDAD JAVERIANA","Unknown","3000"
"Linked Data -- The story so far","Unknown","3000"
"Amelioration of bacterial genomes: rates of change and exchange","J.Mol.Evol","1997"
"From the Streets to the Classrooms: The Politics of Education Spending in","Unknown","2012"
"From Sparse Solutions of Systems of Equations to Sparse Modeling of Signals and Images","Unknown","2007"
", Antonio Ortega a","Unknown","3000"
"Biobehavioral responses to stress in females: Tend-and-befriend, not fight-or-flight","PSYCHOLOGICALREVIEW","2000"
"(Antonio Cezar Bornia, Departamento de Engenharia de Produ??o Universidade Federal de Santa Catarina (UFSC),Trindade,CEP: 88040-900,","Unknown","3000"
"Department of Economic and Social Affairs, Population Division","Unknown","1999"
"An approach to environmental psychology","Unknown","1974"
"Inflation Forecast Targeting: Implementing and Monitoring Inflation Targets","Unknown","1996"
"COUNSELLING","Unknown","3000"
"ROM?N ?LVAREZ","Unknown","2001"
"Didactical Prototype for Structural Engineering Teaching. ?","Unknown","2006"
"Turbo decoding as an instance of Pearl?s belief propagation algorithm","IEEEJournalonSelectedAreasinCommunications","1998"
"Transport of explosive chemicals from the landmine burial in granular soils. Revista Facultad de Ingenier?as Universidad de Antioquia","Unknown","2010"
"TRIALS STUDY PROTOCOL Open Access","Unknown","3000"
"Relational Incentive Contracts","Unknown","3000"
"WITH INTEGRATED STIRRING DOCTORAL THESIS","Unknown","3000"
"Epitope analysis for influenza vaccine design, Vaccine 23","Unknown","2005"
"Differences in Epidemiological and Molecular Characteristics of Nasal Colonization with Staphylococcus aureus (MSSA-MRSA) in Children from a","Unknown","3000"
"Cloud control with distributed rate limiting","InSIGCOMM","2007"
"Red de Revistas Cient?ficas de Am?rica Latina, el Caribe, Espa?a y Portugal","Unknown","3000"
"Stochastic Behavior and Explicit Discrete Time in Concurrent Constraint Programming","Unknown","2008"
"On the nutrition of Ochromonas","Q.J.Microsc.Sci","1952"
"The adsorption of bacteria by marine bottom","Biol.Bull","1938"
"A UNIVERSIDAD NACIONAL DE ROSARIO 7 Mensagem do Senhor Reitor","Unknown","3000"
"(Universidade Nova de Lisboa)","Unknown","3000"
"Measuring and testing the impact of news on volatility","Unknown","1991"
"Shape and motion from image streams under orthography: a factorization method","INTERNATIONALJOURNALOFCOMPUTERVISION","1992"
"Advances in functional and structural mr image analysis and implementation as fsl","NeuroImage","2004"
"Guest Editors ? Introduction: Special Issue on Supercomputing: Applications and Technologies","Unknown","3000"
"Can Patents Deter Innovation? The Anticommons in Biomedical Research","StanfordUniversityEconomicsDepartmentWorkingPaper","1998"
"The Complete Atomic Structure of the Large Ribosomal Subunit at 2.4 ? Resolution","Science","2000"
"Efficient erasure correcting codes","IEEETransactionsonInformationTheory","2001"
"Malaria Journal BioMed Central","Unknown","2005"
"A Structural Approach to Operational Semantics","Unknown","1981"
"Clinical and epidemiological research","Unknown","3000"
"Environmentally Controlled Invasion of Cancer Cells by Engineered Bacteria","JournalofMolecularBiology","2006"
"OEIN SPACES IN URBAN DWELLING ENVIRONMENTS:","Unknown","1982"
"Hepatitis A: The Vaccine Dividend","Unknown","3000"
"Real-Time Dynamic Voltage Scaling for Low-Power Embedded Operating Systems","Unknown","2001"
"Aging: a theory based on free radical and radiation chemistry","JGerontol","1956"
"1 Diverse Communities, Diverse Media:","Unknown","3000"
"change in the Andes","Unknown","3000"
"Near Optimal Signal Recovery From Random Projections: Universal Encoding Strategies?","Unknown","2004"
"Adsorci?n no espec?fica de Mol?culas Bioactivas,","Unknown","2011"
"b Escuela de Ingenieria de Sistemas e Informatica, Universidad Industrial de Santander,","Unknown","3000"
"L.: Utilization of inorganic and organic nitrogen by bacteria in marine systems","Limnol.Oceanogr","1986"
"Director General","Unknown","3000"
"Fidelity and yield in a volcano monitoring sensor network","InProc.7thUSENIXSymposiumonOperatingSystemsDesignandImplementation(OSDI2006","2006"
"Server-Side Scripting With Databases using ASP, PHP, Cold Fusion and Java","Unknown","3000"
"Feature-Rich Part-of-Speech Tagging with a Cyclic Dependency Network","INPROCEEDINGSOFHLTNAACL","2003"
"In Latin America","Unknown","2010"
"Motor neuron degeneration in mice that express a human Cu/Zn superoxide dismutase mutation. Science 264: 1772?5","Unknown","1994"
"A combined transmembrane topology and signal peptide prediction method","J.Mol.Biol","2004"
"REVIEW www.nature.com/clinicalpractice/cardio Immunomodulation of atherosclerosis","Unknown","3000"
"?????? ??????","Unknown","3000"
"UNIVERSIDAD DE LE?N Departamento de Biolog?a Molecular","Unknown","3000"
"Enhanced Efficacy of a Codon-Optimized DNA Vaccine Encoding the Glycoprotein Precursor Gene of Lassa Virus in a Guinea Pig Disease Model When Delivered by Dermal Electroporation","Unknown","2013"
"bacteria gliding","Unknown","3000"
"Database resources of the National Center for Biotechnology Information","NucleicAcidsRes","2008"
"Drought and saving in west Africa: Are livestock a buffer stock","JournalofDevelopmentEconomics","1998"
"Visual Simulation of Smoke","Unknown","2001"
"San Antonio","Unknown","3000"
"A Recognition of Health and Nutrition Factors in Food Demand Analysis","WesternJournalofAgriculturalEconomics","1991"
"PLANT- AND FIRM-LEVEL EVIDENCE ON ?NEW? TRADE THEORIES","Unknown","2001"
"Contribution of Primary Care to Health Systems and Health 499","Unknown","3000"
"A Low-bandwidth Network File System","Unknown","2001"
"Quantum optics","inQuantumCoherenceandInterferenceEects","1997"
"A new wave of evidence: The impact of school, family, and community connections on student achievement. Austin, TX: National Center for Family &amp; Community Connections with Schools","Unknown","2002"
"A Secure Environment for Untrusted Helper Applications -- Confining the Wily Hacker","Unknown","3000"
"PubChem: a public information system for analyzing bioactivities of small molecules","NucleicAcidsRes","2009"
"Financial Intermediation and Delegated Monitoring","ReviewofEconomicStudies","1984"
"A Roadmap of Agent Research and Development","INTJOURNALOFAUTONOMOUSAGENTSANDMULTIAGENTSYSTEMS","1998"
"The Andes in South America played an important role","Unknown","3000"
"Robust Composition: Towards a Unified Approach to Access Control and Concurrency Control","Unknown","2006"
"Programa de los Pueblos de los Bosques","Unknown","2000"
"Free viewpoint action recognition using motion history volumes. CVIU","Unknown","2006"
"MODELING OF POLARIZATION BY POINT ANODES FOR PREVENTION OF REINFORCING STEEL CORROSION","Unknown","3000"
"Former PhD Students-","Unknown","3000"
"Universidade de Vigo Universidade de Santiago de Compostela Universidade de A Coru?a","Unknown","3000"
"Design of New Architectures and Motors Based on Biological Processes","Unknown","2007"
"On Clustering Validation Techniques","JournalofIntelligentInformationSystems","2001"
"Vaccines and their impact on the control of disease","Unknown","3000"
"Wireless sensor networks: a survey","Unknown","2002"
"Revisi?n de pol?ticas cient?ficas y aportaciones metodol?gicas","Unknown","3000"
"Nutrition Survey","Unknown","3000"
"Phylogenetic identification and in situ detection of individual microbial cells without cultivation. Microbiol. Rev","Unknown","1995"
"Rapidly-Exploring Random Trees: Progress and Prospects","AlgorithmicandComputationalRobotics:NewDirections","2000"
"The v distributed system","Unknown","1988"
"DataGuides: Enabling Query Formulation and Optimization in Semistructured Databases","Unknown","1997"
"Constraint Logic Programming: A Survey","Unknown","3000"
"Structure and evolution of online social networks","InProceedingsofthe12thACMSIGKDDinternationalconferenceonKnowledgediscoveryanddatamining","2006"
"The Hungarian method for the assignment problem","NavalRes.Logist.Quart","1955"
"Universidad de Los Andes Projective envelopes of finitely generated modules","Unknown","3000"
"Reinforcement Learning I: Introduction","Unknown","1998"
"Automatic verification of finite-state concurrent systems using temporal logic specifications","ACMTransactionsonProgrammingLanguagesandSystems","1986"
"3 Phenomenology of Quantum Gravity and its Possible Role in Neutrino Anomalies","Unknown","3000"
"Dr. Manuel Ortega Cantero","Unknown","3000"
"The Quality of Life","Unknown","1993"
"temperature in the Paute River Basin- Southern Andes of Ecuador","Unknown","3000"
"Modeling Internet Topology","IEEECOMMUNICATIONSMAGAZINE","1997"
"NACIONAL DE ASUNCION, declarado Patrimonio Nacional de la Salud y de la Universidad,","Unknown","3000"
"Detection of erythromycin-resistant determinants by PCR. Antimicrob. Agents Chemother","Unknown","1996"
"Antonio Ros and Rabah Souam","Pac.J.Math","1997"
"Chimera: A Virtual Data System For Representing, Querying, and Automating Data Derivation","InProceedingsofthe14thConferenceonScientificandStatisticalDatabaseManagement","2002"
"Complexityeffective superscalar processors","InProceedingsofthe24thannualinternationalsymposiumonComputerarchitecture","1997"
"A perspective on judgment and choice: Mapping bounded rationality","Americanpsychologist","2003"
"The mathematics of infectious diseases","SIAMReview","2000"
"One Hundred Years of Solitude or Solidarity? Colombia?s Forgotten Revolution","Unknown","3000"
"UNIVERSIDAD NACIONAL DE EDUCACi?N A DISTANCIAProperties o? the Singular Graph o? Nonnegative Matrices","Unknown","3000"
"Monetary Policy Shocks: What Have we Learned and to What End?","Unknown","1998"
"Multicast Routing in Datagram Internetworks and Extended LANs","ACMTransactionsonComputerSystems","1990"
"Higher levels of agency for children in knowledge building: A challenge for the Design of new knowledge media.? The","JournaloftheLearningSciences","1991"
"edu.co","Unknown","3000"
"Downloaded from","Unknown","3000"
"The Determinants of Transitions from Wage-work to Self-employment in Colombia: an Empirical Analysis","Unknown","2003"
"THE DEVELOPMENT of an effective pseudomonas vaccine","Unknown","3000"
"The scanning model for translation: An update","JCellBiol","1989"
"An online recruitment system for economic experiments","In","2004"
"Strategy-Proofness and Arrow?s Conditions: Existence and Correspondence Theorems for Voting Procedures and Social Welfare Functions","J.Econ.Theory","1975"
"Multiresidue Determination and Uncertainty Analysis of Pesticides in Soil by Ultrafast Liquid Chromatography Coupled to Mass Spectrometry","Unknown","3000"
"Reviews of national policies for Education Tertiary Education in ColombiaReviews of National Policies for Education Tertiary Education","Unknown","3000"
"The Set of First-Order Differential Equations with Periodic or Bounded Solutions","Unknown","3000"
"ALMI: An Application Level Multicast Infrastructure","Unknown","2001"
"ENHANCING ORAL FLUENCY THROUGH TASK-FLUENCY DISCUSSIONS IN SECOND LIFE Enhancing Oral Fluency Through Task-Fluency Discussions in Second Life","Unknown","2014"
"Mitigating routing misbehavior in mobile ad hoc networks","Proc.ACM/IEEEMOBICOM","2000"
"Industrial Organization and New Findings on the Turnover and Mobility of Firms","JOURNALOFECONOMICLITERATURE","1998"
"Enhance the Well-Being of Caregivers","Unknown","3000"
"Review Foamy Virus Biology and Its Application for Vector Development","Unknown","2011"
"Latitudinal variations in seasonal activity of influenza and respiratory syncytial virus (RSV): a global comparative review. PLoS One 8: e54445. doi:10.1371/ journal.pone.0054445","Unknown","2013"
"Models and issues in data stream systems","INPODS","2002"
"The KDD Process for Extracting Useful Knowledge from Volumes of Data","CommunicationsoftheACM","1996"
"Real-time kinetics of gene activity in individual bacteria","Cell","2005"
"Token flow control","Unknown","3000"
"Behavioral Nutrition","Unknown","3000"
"EXISTING NUTRITIONAL PROBLEMS IN THE","Unknown","1982"
"UNIVERSIDADE FEDERAL DA BAHIA","Unknown","3000"
"An efficient algorithm for exploiting multiple arithmetic units","IBMJOURNALOFRESEARCHANDDEVELOPMENT","1967"
"Programme Coordination Unit Global Ballast Water Management Programme","Unknown","2003"
"Volume Illustration: Non-Photorealistic Rendering of Volume Models","IEEETRANSACTIONSONVISUALIZATIONANDCOMPUTERGRAPHICS","2001"
